flight_id,flight_no,city_depart,city_arrive,scheduled_departure,scheduled_arrival,fl_month,flight_minute,model,class_available,seat_available,ticket_no,class_occupied,seat_occupied,ticket_price
136609,PG0480,Anapa,Belgorod,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,18D,,,,
136609,PG0480,Anapa,Belgorod,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,19F,,,,
136609,PG0480,Anapa,Belgorod,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,18C,,,,
136609,PG0480,Anapa,Belgorod,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,13C,,,,
136609,PG0480,Anapa,Belgorod,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,20D,,,,
136609,PG0480,Anapa,Belgorod,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,19D,,,,
136609,PG0480,Anapa,Belgorod,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,5F,,,,
136609,PG0480,Anapa,Belgorod,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,1.0,50.0,Sukhoi Superjet-100,Economy,20E,,,,
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,1D,5432320521   ,Business,1D,18900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,1F,5432320612   ,Business,1F,18900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,1A,5432320631   ,Business,1A,18900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,2D,5432320675   ,Business,2D,18900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,3D,5432320717   ,Business,3D,18900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,2C,5432320718   ,Business,2C,18900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,2A,5432376247   ,Business,2A,18900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,3F,5432376259   ,Business,3F,18900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,3A,5432376260   ,Business,3A,18900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,2F,5432376285   ,Business,2F,18900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,3C,5432376357   ,Business,3C,18900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,1C,5432376403   ,Business,1C,18900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,14E,5432053815   ,Economy,14E,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,6D,5432053816   ,Economy,6D,6900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,20E,5432320414   ,Economy,20E,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,18C,5432320415   ,Economy,18C,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,5A,5432320463   ,Economy,5A,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,14D,5432320470   ,Economy,14D,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,13C,5432320522   ,Economy,13C,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,14C,5432320549   ,Economy,14C,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,19F,5432320550   ,Economy,19F,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,19A,5432320551   ,Economy,19A,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,12A,5432320555   ,Economy,12A,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,9E,5432320573   ,Economy,9E,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,12C,5432320574   ,Economy,12C,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,4E,5432320617   ,Economy,4E,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,20F,5432320618   ,Economy,20F,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,8E,5432320619   ,Economy,8E,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,17A,5432320632   ,Economy,17A,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,8D,5432320657   ,Economy,8D,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,7E,5432320674   ,Economy,7E,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,5C,5432320683   ,Economy,5C,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,17F,5432320690   ,Economy,17F,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,5D,5432320691   ,Economy,5D,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,6E,5432320693   ,Economy,6E,6900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,10D,5432320694   ,Economy,10D,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,15F,5432320695   ,Economy,15F,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,15A,5432320696   ,Economy,15A,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,15C,5432320702   ,Economy,15C,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,13D,5432320711   ,Economy,13D,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,11F,5432320725   ,Economy,11F,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,11C,5432320750   ,Economy,11C,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,14A,5432320751   ,Economy,14A,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,16C,5432320773   ,Economy,16C,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,16E,5432320813   ,Economy,16E,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,17E,5432320827   ,Economy,17E,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,6C,5432320828   ,Economy,6C,6900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,7C,5432320855   ,Economy,7C,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,6A,5432320886   ,Economy,6A,6900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,19C,5432320887   ,Economy,19C,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,6F,5432320916   ,Economy,6F,6900.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,8C,5432376168   ,Economy,8C,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,15E,5432376200   ,Economy,15E,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,13E,5432376201   ,Economy,13E,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,16F,5432376231   ,Economy,16F,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,10E,5432376244   ,Economy,10E,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,11A,5432376248   ,Economy,11A,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,16A,5432376249   ,Economy,16A,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,17C,5432376250   ,Economy,17C,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,4A,5432376251   ,Economy,4A,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,18F,5432376252   ,Economy,18F,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,15D,5432376262   ,Economy,15D,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,13F,5432376283   ,Economy,13F,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,4D,5432376284   ,Economy,4D,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,9C,5432376291   ,Economy,9C,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,12F,5432376299   ,Economy,12F,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,4F,5432376308   ,Economy,4F,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,10C,5432376309   ,Economy,10C,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,17D,5432376330   ,Economy,17D,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,16D,5432376331   ,Economy,16D,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,9A,5432376344   ,Economy,9A,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,5F,5432376354   ,Economy,5F,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,12E,5432376358   ,Economy,12E,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,4C,5432376363   ,Economy,4C,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,19E,5432376364   ,Economy,19E,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,19D,5432376379   ,Economy,19D,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,11D,5432376380   ,Economy,11D,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,9F,5432376399   ,Economy,9F,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,13A,5432376407   ,Economy,13A,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,20A,5432376410   ,Economy,20A,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,11E,5432376415   ,Economy,11E,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,18D,5432376416   ,Economy,18D,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,8F,5432376429   ,Economy,8F,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,10A,5432376468   ,Economy,10A,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,14F,5432376469   ,Economy,14F,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,7F,5432376475   ,Economy,7F,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,12D,5432376476   ,Economy,12D,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,7A,5432376477   ,Economy,7A,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,7D,5432376478   ,Economy,7D,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,20C,5432376479   ,Economy,20C,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,9D,5432376484   ,Economy,9D,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,10F,5432376489   ,Economy,10F,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,5E,5432376490   ,Economy,5E,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,20D,5432376494   ,Economy,20D,6300.00
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,18E,,,,
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,8A,,,,
136612,PG0480,Anapa,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,18A,,,,
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,2C,5432053805   ,Business,2C,18900.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,3D,5432320338   ,Business,3D,18900.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,3A,5432320384   ,Business,3A,18900.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,2F,5432320519   ,Business,2F,18900.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,2A,5432320575   ,Business,2A,18900.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,1D,5432320646   ,Business,1D,18900.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,3C,5432376044   ,Business,3C,18900.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,1A,5432376110   ,Business,1A,18900.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,1F,5432376118   ,Business,1F,18900.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,2D,,,,
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,1C,,,,
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Business,3F,,,,
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,11F,5432053802   ,Economy,11F,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,16F,5432053803   ,Economy,16F,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,15D,5432053804   ,Economy,15D,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,7C,5432320168   ,Economy,7C,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,19D,5432320284   ,Economy,19D,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,4D,5432320293   ,Economy,4D,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,9C,5432320299   ,Economy,9C,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,7D,5432320308   ,Economy,7D,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,19A,5432320339   ,Economy,19A,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,15F,5432320359   ,Economy,15F,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,5D,5432320360   ,Economy,5D,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,16C,5432320361   ,Economy,16C,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,16E,5432320402   ,Economy,16E,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,13D,5432320413   ,Economy,13D,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,10A,5432320416   ,Economy,10A,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,20E,5432320417   ,Economy,20E,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,6E,5432320426   ,Economy,6E,6900.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,12F,5432320435   ,Economy,12F,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,8E,5432320436   ,Economy,8E,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,5C,5432320437   ,Economy,5C,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,4F,5432320438   ,Economy,4F,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,9D,5432320518   ,Economy,9D,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,7E,5432320520   ,Economy,7E,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,10F,5432320527   ,Economy,10F,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,5E,5432320528   ,Economy,5E,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,13F,5432320532   ,Economy,13F,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,5F,5432320545   ,Economy,5F,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,15A,5432320548   ,Economy,15A,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,4A,5432320578   ,Economy,4A,6300.00
136620,PG0480,Anapa,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2.0,50.0,Sukhoi Superjet-100,Economy,10D,5432320581   ,Economy,10D,6300.00
